worker_id,zone_id,vehicle_type,season,recent_disruption_rate,order_volatility,rainfall_mm,temp_c,aqi,risk_score,premium_inr
1282,Chennai_Urban,three_wheeler,Monsoon,0.428,0.026,65.29,25.1,102.0,0.495,35.74
1283,Delhi_North,three_wheeler,Winter,0.065,0.546,0.0,14.3,436.0,0.297,26.23
1284,Chennai_Urban,three_wheeler,Monsoon,0.258,0.24,34.59,33.9,91.0,0.364,29.47
1285,Delhi_South,three_wheeler,Monsoon,0.306,0.418,71.53,32.2,50.0,0.561,38.95
1286,Bengaluru_Urban,car,Winter,0.222,0.639,22.38,22.6,114.0,0.384,38.02
1287,Delhi_South,car,Normal,0.493,0.407,0.0,30.1,228.0,0.329,34.76
1288,Chennai_Urban,two_wheeler,Winter,0.472,0.583,5.5,25.4,66.0,0.38,25.21
1289,Bengaluru_Urban,three_wheeler,Normal,0.374,0.392,0.56,25.8,59.0,0.293,26.06
1290,Delhi_South,two_wheeler,Monsoon,0.216,0.191,13.41,28.2,50.0,0.257,20.27
1291,Bengaluru_Urban,car,Summer,0.386,0.278,7.73,28.4,106.0,0.302,33.14
1292,Delhi_North,car,Monsoon,0.334,0.529,7.8,31.9,50.0,0.337,35.23
1293,Delhi_South,two_wheeler,Summer,0.456,0.317,2.25,40.9,50.0,0.309,22.36
1294,Chennai_Urban,three_wheeler,Monsoon,0.069,0.608,6.79,27.8,91.0,0.269,24.93
1295,Bengaluru_Urban,three_wheeler,Winter,0.09,0.409,7.53,27.8,120.0,0.239,23.47
1296,Delhi_North,three_wheeler,Normal,0.283,0.022,0.0,24.8,242.0,0.189,21.08
1297,Delhi_South,two_wheeler,Normal,0.364,0.354,0.0,30.8,238.0,0.28,21.2
1298,Bengaluru_Urban,three_wheeler,Summer,0.088,0.529,0.24,30.0,140.0,0.233,23.19
1299,Bengaluru_Urban,two_wheeler,Winter,0.3,0.339,15.31,28.2,144.0,0.319,22.76
1300,Delhi_South,three_wheeler,Winter,0.304,0.503,0.0,7.5,287.0,0.292,26.02
1301,Chennai_Urban,three_wheeler,Winter,0.216,0.213,2.2,27.6,94.0,0.216,22.37
1302,Delhi_South,two_wheeler,Normal,0.184,0.06,0.0,23.4,208.0,0.167,16.69
1303,Delhi_South,three_wheeler,Winter,0.108,0.18,0.0,17.3,264.0,0.168,20.08
1304,Delhi_South,three_wheeler,Winter,0.311,0.412,0.0,13.1,460.0,0.356,29.07
1305,Bengaluru_Urban,car,Summer,0.132,0.112,11.5,24.5,63.0,0.208,27.48
1306,Delhi_South,two_wheeler,Normal,0.253,0.528,0.0,28.6,164.0,0.282,21.27
1307,Chennai_Urban,three_wheeler,Normal,0.097,0.228,4.23,34.7,51.0,0.192,21.2
1308,Delhi_South,three_wheeler,Summer,0.453,0.454,0.5,43.7,50.0,0.364,29.46
1309,Delhi_South,two_wheeler,Summer,0.374,0.366,0.33,44.8,50.0,0.342,23.67
1310,Delhi_North,two_wheeler,Normal,0.401,0.347,0.0,26.7,197.0,0.29,21.58
1311,Chennai_Urban,car,Normal,0.163,0.078,1.14,25.3,67.0,0.169,25.14
1312,Chennai_Urban,car,Summer,0.159,0.674,0.13,26.6,76.0,0.283,31.99
1313,Delhi_South,car,Summer,0.491,0.104,0.27,44.8,50.0,0.324,34.45
1314,Chennai_Urban,three_wheeler,Winter,0.146,0.189,3.72,33.3,102.0,0.197,21.44
1315,Delhi_North,car,Normal,0.255,0.315,0.0,28.8,182.0,0.24,29.38
1316,Chennai_Urban,three_wheeler,Normal,0.395,0.365,2.08,28.1,46.0,0.3,26.4
1317,Delhi_North,car,Normal,0.585,0.154,0.0,22.6,159.0,0.306,33.38
1318,Chennai_Urban,car,Monsoon,0.177,0.61,55.64,31.6,100.0,0.498,44.87
1319,Bengaluru_Urban,car,Winter,0.367,0.447,1.63,21.9,84.0,0.306,33.35
1320,Bengaluru_Urban,car,Monsoon,0.105,0.482,9.82,21.6,105.0,0.267,31.03
1321,Delhi_South,two_wheeler,Monsoon,0.173,0.505,0.33,31.3,50.0,0.254,20.16
1322,Delhi_South,two_wheeler,Winter,0.286,0.159,0.0,6.0,399.0,0.267,20.68
1323,Chennai_Urban,two_wheeler,Winter,0.175,0.417,0.27,25.5,95.0,0.237,19.48
1324,Chennai_Urban,three_wheeler,Winter,0.28,0.071,2.16,29.8,69.0,0.207,21.92
1325,Delhi_North,three_wheeler,Summer,0.295,0.129,3.3,40.0,50.0,0.227,22.91
1326,Bengaluru_Urban,car,Normal,0.334,0.195,1.41,24.1,116.0,0.245,29.69
1327,Bengaluru_Urban,two_wheeler,Summer,0.234,0.177,0.64,26.6,85.0,0.208,18.33
1328,Chennai_Urban,car,Normal,0.64,0.678,0.36,31.6,72.0,0.429,40.73
1329,Bengaluru_Urban,three_wheeler,Summer,0.046,0.465,25.38,27.3,72.0,0.308,26.8
1330,Bengaluru_Urban,three_wheeler,Winter,0.203,0.323,13.92,27.3,65.0,0.281,25.5
1331,Delhi_South,three_wheeler,Monsoon,0.218,0.358,21.65,32.8,50.0,0.324,27.53
1332,Delhi_South,three_wheeler,Summer,0.547,0.45,2.22,39.5,50.0,0.363,29.42
1333,Chennai_Urban,three_wheeler,Winter,0.341,0.245,13.95,26.2,54.0,0.307,26.73
1334,Delhi_North,car,Normal,0.513,0.177,0.0,29.6,240.0,0.289,32.36
1335,Delhi_North,three_wheeler,Winter,0.292,0.423,0.0,5.4,459.0,0.352,28.87
1336,Bengaluru_Urban,three_wheeler,Normal,0.355,0.293,3.99,25.7,53.0,0.281,25.49
1337,Chennai_Urban,two_wheeler,Normal,0.255,0.302,1.58,32.1,112.0,0.243,19.73
1338,Delhi_North,car,Winter,0.402,0.399,0.0,17.3,483.0,0.392,38.5
1339,Delhi_North,two_wheeler,Normal,0.631,0.163,0.0,26.9,194.0,0.322,22.88
1340,Delhi_North,two_wheeler,Monsoon,0.12,0.019,9.37,29.5,50.0,0.177,17.09
1341,Delhi_South,three_wheeler,Summer,0.228,0.094,0.6,43.3,50.0,0.216,22.38
1342,Delhi_North,two_wheeler,Summer,0.163,0.327,3.48,43.8,50.0,0.263,20.53
1343,Delhi_North,car,Summer,0.091,0.235,8.92,37.0,50.0,0.21,27.61
1344,Chennai_Urban,car,Monsoon,0.188,0.53,22.31,29.1,66.0,0.352,36.1
1345,Delhi_North,three_wheeler,Monsoon,0.059,0.359,51.18,28.2,50.0,0.394,30.92
1346,Delhi_North,car,Summer,0.575,0.142,1.8,43.8,50.0,0.344,35.64
1347,Chennai_Urban,three_wheeler,Winter,0.265,0.681,4.91,27.3,100.0,0.335,28.09
1348,Delhi_South,two_wheeler,Summer,0.274,0.403,1.25,39.3,50.0,0.268,20.71
1349,Bengaluru_Urban,car,Winter,0.035,0.152,8.72,23.0,147.0,0.176,25.55
1350,Delhi_North,two_wheeler,Winter,0.025,0.709,0.0,11.1,286.0,0.249,19.98
1351,Delhi_South,three_wheeler,Winter,0.399,0.302,0.0,9.4,250.0,0.28,25.45
1352,Chennai_Urban,three_wheeler,Monsoon,0.189,0.268,32.53,31.7,67.0,0.341,28.35
1353,Bengaluru_Urban,two_wheeler,Normal,0.14,0.225,2.35,23.6,51.0,0.196,17.86
1354,Delhi_North,two_wheeler,Normal,0.426,0.174,0.0,28.1,189.0,0.262,20.5
1355,Chennai_Urban,three_wheeler,Monsoon,0.232,0.388,20.61,28.1,94.0,0.33,27.83
1356,Delhi_South,three_wheeler,Winter,0.404,0.13,0.0,16.3,468.0,0.331,27.9
1357,Delhi_South,car,Winter,0.298,0.601,0.0,17.7,299.0,0.31,33.58
1358,Chennai_Urban,car,Summer,0.022,0.131,8.58,31.4,43.0,0.167,25.02
1359,Delhi_South,two_wheeler,Winter,0.713,0.282,0.0,14.6,367.0,0.404,26.15
1360,Bengaluru_Urban,car,Monsoon,0.302,0.72,39.3,24.0,95.0,0.492,44.5
1361,Delhi_South,car,Winter,0.382,0.374,0.0,10.1,376.0,0.328,34.66
1362,Delhi_South,two_wheeler,Summer,0.45,0.309,0.98,40.4,50.0,0.301,22.02
1363,Chennai_Urban,two_wheeler,Winter,0.081,0.363,4.36,31.0,72.0,0.214,18.58
1364,Delhi_South,two_wheeler,Monsoon,0.17,0.135,61.65,34.0,50.0,0.425,26.99
1365,Bengaluru_Urban,car,Summer,0.033,0.438,1.24,23.0,65.0,0.203,27.15
1366,Delhi_South,three_wheeler,Winter,0.717,0.248,0.0,12.2,408.0,0.418,32.07
1367,Delhi_South,car,Summer,0.284,0.413,0.04,47.4,50.0,0.375,37.51
1368,Delhi_South,car,Monsoon,0.196,0.237,7.31,31.8,50.0,0.235,29.12
1369,Delhi_South,car,Normal,0.182,0.042,0.0,30.3,213.0,0.163,24.77
1370,Delhi_North,two_wheeler,Winter,0.222,0.541,0.0,13.6,296.0,0.275,20.99
1371,Bengaluru_Urban,three_wheeler,Normal,0.35,0.592,1.63,21.6,70.0,0.33,27.83
1372,Bengaluru_Urban,three_wheeler,Monsoon,0.195,0.341,23.44,25.7,138.0,0.321,27.39
1373,Delhi_North,car,Winter,0.34,0.554,0.0,17.6,324.0,0.325,34.49
1374,Chennai_Urban,three_wheeler,Winter,0.061,0.35,0.4,30.5,40.0,0.19,21.12
1375,Bengaluru_Urban,two_wheeler,Normal,0.304,0.26,25.12,21.0,110.0,0.344,23.74
1376,Chennai_Urban,car,Summer,0.089,0.301,0.38,34.2,62.0,0.189,26.31
1377,Chennai_Urban,two_wheeler,Winter,0.171,0.286,2.03,33.0,98.0,0.217,18.66
1378,Bengaluru_Urban,two_wheeler,Summer,0.17,0.341,6.36,24.2,90.0,0.245,19.78
1379,Chennai_Urban,car,Summer,0.301,0.642,2.71,29.8,69.0,0.33,34.77
1380,Bengaluru_Urban,two_wheeler,Winter,0.181,0.561,3.51,20.3,128.0,0.28,21.22
1381,Bengaluru_Urban,car,Monsoon,0.239,0.109,43.03,21.3,92.0,0.365,36.93
1382,Delhi_North,two_wheeler,Summer,0.147,0.063,5.68,42.6,50.0,0.192,17.66
1383,Delhi_North,two_wheeler,Monsoon,0.39,0.021,0.68,30.0,50.0,0.224,18.96
1384,Chennai_Urban,two_wheeler,Monsoon,0.211,0.162,7.98,30.7,62.0,0.228,19.11
1385,Delhi_North,two_wheeler,Winter,0.233,0.04,0.0,6.3,293.0,0.178,17.11
1386,Chennai_Urban,two_wheeler,Winter,0.074,0.387,0.83,25.2,111.0,0.203,18.12
1387,Chennai_Urban,two_wheeler,Normal,0.759,0.105,11.38,27.3,60.0,0.394,25.77
1388,Chennai_Urban,car,Monsoon,0.223,0.1,21.15,28.1,57.0,0.272,31.29
1389,Delhi_South,three_wheeler,Winter,0.258,0.342,0.0,10.9,283.0,0.246,23.8
1390,Chennai_Urban,three_wheeler,Summer,0.352,0.049,1.32,32.5,72.0,0.221,22.59
1391,Chennai_Urban,car,Winter,0.191,0.62,15.65,26.8,70.0,0.344,35.63
1392,Delhi_South,car,Monsoon,0.205,0.3,58.71,31.0,50.0,0.456,42.38
1393,Chennai_Urban,three_wheeler,Normal,0.274,0.297,3.57,31.5,50.0,0.256,24.29
1394,Delhi_South,car,Monsoon,0.488,0.257,87.42,36.1,50.0,0.647,53.85
1395,Delhi_South,car,Normal,0.437,0.322,0.0,23.7,155.0,0.296,32.74
1396,Chennai_Urban,two_wheeler,Winter,0.127,0.412,3.58,32.2,88.0,0.235,19.39
1397,Bengaluru_Urban,two_wheeler,Summer,0.474,0.383,0.96,27.3,91.0,0.323,22.91
1398,Delhi_North,car,Winter,0.257,0.576,0.0,5.2,386.0,0.335,35.13
1399,Delhi_South,car,Winter,0.235,0.629,0.0,8.7,268.0,0.296,32.78
1400,Delhi_South,car,Normal,0.453,0.518,0.0,26.2,196.0,0.34,35.37
1401,Chennai_Urban,car,Monsoon,0.187,0.569,2.25,28.5,56.0,0.279,31.74
1402,Bengaluru_Urban,three_wheeler,Normal,0.34,0.361,5.75,21.2,85.0,0.297,26.26
1403,Bengaluru_Urban,three_wheeler,Winter,0.181,0.459,4.7,23.4,118.0,0.265,24.71
1404,Delhi_South,three_wheeler,Normal,0.178,0.414,0.0,31.9,236.0,0.236,23.34
1405,Chennai_Urban,three_wheeler,Normal,0.509,0.439,0.0,33.3,65.0,0.341,28.35
1406,Delhi_North,car,Winter,0.168,0.076,0.0,12.4,333.0,0.182,25.92
1407,Delhi_North,two_wheeler,Normal,0.323,0.177,0.0,23.2,157.0,0.232,19.29
1408,Chennai_Urban,two_wheeler,Monsoon,0.263,0.256,28.68,25.1,102.0,0.345,23.79
1409,Chennai_Urban,three_wheeler,Monsoon,0.313,0.55,47.01,26.6,53.0,0.492,35.61
1410,Delhi_North,two_wheeler,Monsoon,0.038,0.297,16.01,31.8,50.0,0.235,19.4
1411,Delhi_North,car,Monsoon,0.112,0.318,3.45,35.6,50.0,0.211,27.65
1412,Delhi_South,three_wheeler,Normal,0.156,0.258,0.0,31.2,239.0,0.198,21.52
1413,Chennai_Urban,three_wheeler,Winter,0.342,0.124,0.71,28.8,56.0,0.23,23.05
1414,Delhi_North,two_wheeler,Summer,0.08,0.068,3.23,41.1,50.0,0.151,16.02
1415,Bengaluru_Urban,car,Normal,0.124,0.168,3.91,22.4,58.0,0.186,26.18
1416,Bengaluru_Urban,two_wheeler,Winter,0.291,0.404,1.41,29.3,147.0,0.274,20.95
1417,Delhi_North,two_wheeler,Winter,0.23,0.752,0.0,18.7,332.0,0.335,23.41
1418,Bengaluru_Urban,three_wheeler,Monsoon,0.367,0.391,26.06,22.6,73.0,0.392,30.84
1419,Delhi_North,two_wheeler,Summer,0.292,0.249,1.68,46.8,50.0,0.341,23.62
1420,Delhi_North,car,Winter,0.311,0.169,0.0,14.3,435.0,0.295,32.7
1421,Delhi_North,three_wheeler,Monsoon,0.292,0.695,30.21,31.6,50.0,0.448,33.48
1422,Bengaluru_Urban,two_wheeler,Normal,0.439,0.595,10.05,29.7,146.0,0.391,25.63
1423,Chennai_Urban,two_wheeler,Monsoon,0.431,0.108,0.04,27.1,43.0,0.251,20.04
1424,Chennai_Urban,car,Summer,0.361,0.266,4.26,34.8,67.0,0.278,31.71
1425,Delhi_South,three_wheeler,Normal,0.168,0.552,0.0,26.7,235.0,0.261,24.52
1426,Delhi_North,two_wheeler,Winter,0.436,0.225,0.0,15.6,384.0,0.318,22.71
1427,Delhi_North,car,Winter,0.088,0.701,0.0,11.5,488.0,0.361,36.64
1428,Chennai_Urban,two_wheeler,Summer,0.297,0.333,0.91,31.0,70.0,0.259,20.38
1429,Bengaluru_Urban,car,Monsoon,0.308,0.251,20.74,26.2,83.0,0.325,34.52
1430,Chennai_Urban,three_wheeler,Normal,0.555,0.108,4.08,27.8,68.0,0.304,26.61
1431,Delhi_South,three_wheeler,Normal,0.154,0.451,0.0,31.2,151.0,0.236,23.35
1432,Delhi_South,three_wheeler,Summer,0.192,0.614,0.16,40.6,50.0,0.281,25.49
1433,Chennai_Urban,three_wheeler,Normal,0.207,0.42,8.98,25.5,49.0,0.282,25.53
1434,Chennai_Urban,three_wheeler,Normal,0.308,0.236,2.02,30.7,65.0,0.248,23.89
1435,Delhi_North,two_wheeler,Summer,0.3,0.256,1.22,43.2,50.0,0.27,20.8
1436,Delhi_South,car,Monsoon,0.518,0.46,12.61,30.5,50.0,0.398,38.87
1437,Chennai_Urban,two_wheeler,Winter,0.202,0.755,4.29,34.3,50.0,0.329,23.15
1438,Bengaluru_Urban,two_wheeler,Winter,0.433,0.401,1.8,23.1,141.0,0.317,22.7
1439,Delhi_North,three_wheeler,Monsoon,0.275,0.159,11.84,28.4,50.0,0.262,24.56
1440,Chennai_Urban,three_wheeler,Normal,0.113,0.304,0.11,30.7,43.0,0.195,21.36
1441,Bengaluru_Urban,two_wheeler,Normal,0.488,0.443,21.92,21.3,125.0,0.423,26.9
1442,Bengaluru_Urban,car,Winter,0.252,0.294,1.83,29.3,130.0,0.242,29.49
1443,Chennai_Urban,three_wheeler,Monsoon,0.237,0.42,22.8,33.0,110.0,0.347,28.63
1444,Delhi_South,two_wheeler,Normal,0.259,0.062,0.0,22.6,180.0,0.19,17.61
1445,Chennai_Urban,three_wheeler,Normal,0.102,0.414,5.46,31.0,74.0,0.235,23.29
1446,Delhi_South,car,Normal,0.088,0.342,0.0,31.8,192.0,0.195,26.67
1447,Delhi_North,two_wheeler,Normal,0.399,0.34,0.0,25.9,247.0,0.288,21.5
1448,Chennai_Urban,three_wheeler,Summer,0.172,0.424,8.76,27.0,85.0,0.272,25.04
1449,Delhi_South,car,Winter,0.045,0.214,0.0,16.7,368.0,0.19,26.42
1450,Chennai_Urban,three_wheeler,Monsoon,0.215,0.117,164.69,32.1,44.0,0.588,40.22
1451,Bengaluru_Urban,three_wheeler,Normal,0.36,0.203,0.22,24.3,128.0,0.249,23.98
1452,Chennai_Urban,three_wheeler,Winter,0.173,0.493,13.08,31.2,117.0,0.303,26.54
1453,Delhi_North,two_wheeler,Winter,0.326,0.137,0.0,7.3,360.0,0.255,20.21
1454,Bengaluru_Urban,two_wheeler,Monsoon,0.244,0.099,8.46,20.1,145.0,0.227,19.07
1455,Bengaluru_Urban,three_wheeler,Winter,0.224,0.657,6.18,22.9,103.0,0.323,27.52
1456,Bengaluru_Urban,two_wheeler,Monsoon,0.124,0.675,26.45,26.9,87.0,0.378,25.12
1457,Bengaluru_Urban,three_wheeler,Summer,0.303,0.144,3.35,25.8,131.0,0.233,23.19
1458,Bengaluru_Urban,car,Summer,0.487,0.083,6.77,29.7,136.0,0.29,32.39
1459,Chennai_Urban,two_wheeler,Normal,0.466,0.447,10.09,28.9,60.0,0.37,24.78
1460,Delhi_South,car,Normal,0.175,0.237,0.0,24.7,224.0,0.2,26.98
1461,Delhi_North,car,Winter,0.041,0.519,0.0,9.6,494.0,0.313,33.79
1462,Bengaluru_Urban,three_wheeler,Monsoon,0.423,0.384,24.94,26.8,71.0,0.403,31.36
1463,Delhi_South,three_wheeler,Winter,0.308,0.179,0.0,6.9,322.0,0.239,23.49
1464,Delhi_North,car,Monsoon,0.089,0.211,48.3,37.5,50.0,0.362,36.72
1465,Delhi_North,car,Monsoon,0.074,0.195,34.87,31.6,50.0,0.3,33.03
1466,Delhi_North,three_wheeler,Normal,0.306,0.163,0.0,25.0,231.0,0.224,22.77
1467,Chennai_Urban,two_wheeler,Winter,0.063,0.189,0.85,34.2,100.0,0.16,16.4
1468,Delhi_North,two_wheeler,Monsoon,0.12,0.063,1.58,33.2,50.0,0.155,16.19
1469,Delhi_South,three_wheeler,Monsoon,0.672,0.455,78.83,29.3,50.0,0.708,45.98
1470,Delhi_South,car,Summer,0.186,0.418,1.72,45.8,50.0,0.323,34.4
1471,Delhi_North,car,Normal,0.179,0.393,0.0,23.3,219.0,0.232,28.94
1472,Bengaluru_Urban,two_wheeler,Normal,0.162,0.226,16.2,26.5,133.0,0.259,20.34
1473,Chennai_Urban,three_wheeler,Monsoon,0.156,0.253,37.7,34.4,107.0,0.348,28.72
1474,Bengaluru_Urban,two_wheeler,Summer,0.153,0.468,10.34,27.0,134.0,0.281,21.24
1475,Delhi_South,three_wheeler,Summer,0.201,0.503,3.5,39.7,50.0,0.275,25.2
1476,Delhi_North,three_wheeler,Winter,0.473,0.281,0.0,12.9,267.0,0.298,26.3
1477,Delhi_South,three_wheeler,Winter,0.395,0.019,0.0,9.7,281.0,0.222,22.68
1478,Chennai_Urban,car,Winter,0.396,0.481,8.61,31.7,60.0,0.35,35.98
1479,Chennai_Urban,three_wheeler,Monsoon,0.023,0.096,3.83,30.5,101.0,0.141,18.79
1480,Delhi_South,three_wheeler,Winter,0.501,0.148,0.0,5.7,393.0,0.327,27.68
1481,Bengaluru_Urban,three_wheeler,Monsoon,0.446,0.068,49.55,26.8,85.0,0.445,33.38
1482,Bengaluru_Urban,three_wheeler,Winter,0.349,0.24,14.39,27.0,56.0,0.31,26.9
1483,Delhi_South,two_wheeler,Monsoon,0.316,0.355,37.37,29.7,50.0,0.415,26.61
1484,Delhi_North,car,Normal,0.239,0.276,0.0,31.1,165.0,0.227,28.62
1485,Delhi_North,two_wheeler,Monsoon,0.077,0.476,124.22,32.1,50.0,0.618,34.74
1486,Delhi_South,car,Winter,0.193,0.388,0.0,6.6,414.0,0.293,32.56
1487,Chennai_Urban,three_wheeler,Winter,0.216,0.217,0.55,26.4,74.0,0.211,22.1
1488,Bengaluru_Urban,two_wheeler,Winter,0.178,0.154,9.18,26.8,113.0,0.221,18.84
1489,Delhi_South,two_wheeler,Summer,0.424,0.351,0.56,43.9,50.0,0.338,23.53
1490,Bengaluru_Urban,two_wheeler,Monsoon,0.225,0.735,27.56,23.1,57.0,0.425,26.99
1491,Delhi_North,two_wheeler,Monsoon,0.329,0.279,8.04,36.2,50.0,0.286,21.46
1492,Delhi_North,car,Summer,0.044,0.094,0.48,48.0,50.0,0.254,30.22
1493,Delhi_South,two_wheeler,Summer,0.307,0.374,0.36,47.5,50.0,0.379,25.17
1494,Bengaluru_Urban,car,Summer,0.341,0.256,4.31,26.3,67.0,0.271,31.25
1495,Delhi_South,two_wheeler,Normal,0.211,0.423,0.0,27.0,234.0,0.248,19.91
1496,Delhi_North,car,Summer,0.087,0.547,11.16,42.0,50.0,0.28,31.81
1497,Delhi_South,car,Winter,0.321,0.547,0.0,14.5,354.0,0.333,34.97
1498,Delhi_South,two_wheeler,Summer,0.446,0.385,3.82,47.5,50.0,0.436,27.43
1499,Delhi_North,three_wheeler,Summer,0.542,0.359,1.1,35.1,50.0,0.339,28.26
1500,Delhi_North,car,Normal,0.108,0.246,0.0,28.3,233.0,0.182,25.9
1501,Delhi_South,three_wheeler,Normal,0.091,0.681,0.0,25.6,250.0,0.264,24.65
1502,Delhi_South,two_wheeler,Summer,0.042,0.724,4.93,38.2,50.0,0.277,21.08
1503,Bengaluru_Urban,three_wheeler,Monsoon,0.254,0.457,14.57,26.2,128.0,0.326,27.65
1504,Delhi_South,three_wheeler,Monsoon,0.218,0.11,32.94,37.8,50.0,0.319,27.32
1505,Chennai_Urban,three_wheeler,Monsoon,0.576,0.543,44.76,32.8,89.0,0.56,38.9
1506,Bengaluru_Urban,three_wheeler,Normal,0.109,0.584,16.92,20.2,147.0,0.317,27.23
1507,Bengaluru_Urban,three_wheeler,Monsoon,0.045,0.341,39.95,26.2,87.0,0.342,28.39
1508,Bengaluru_Urban,three_wheeler,Winter,0.308,0.6,0.73,29.1,144.0,0.315,27.13
1509,Chennai_Urban,three_wheeler,Monsoon,0.286,0.175,30.85,26.5,86.0,0.344,28.52
1510,Delhi_South,car,Winter,0.362,0.353,0.0,6.1,421.0,0.34,35.38
1511,Bengaluru_Urban,three_wheeler,Monsoon,0.499,0.122,23.57,21.6,113.0,0.368,29.68
1512,Delhi_North,two_wheeler,Monsoon,0.298,0.238,23.71,33.5,50.0,0.332,23.27
1513,Delhi_North,two_wheeler,Winter,0.15,0.296,0.0,6.9,430.0,0.269,20.77
1514,Bengaluru_Urban,two_wheeler,Monsoon,0.36,0.694,31.33,28.7,137.0,0.472,28.89
1515,Delhi_North,three_wheeler,Summer,0.116,0.384,5.5,45.6,50.0,0.305,26.66
1516,Delhi_South,three_wheeler,Monsoon,0.36,0.201,53.5,36.5,50.0,0.462,34.19
1517,Chennai_Urban,two_wheeler,Winter,0.095,0.523,1.36,26.1,116.0,0.238,19.53
1518,Bengaluru_Urban,two_wheeler,Normal,0.174,0.319,4.74,23.6,147.0,0.235,19.4
1519,Chennai_Urban,three_wheeler,Summer,0.117,0.149,7.48,29.2,67.0,0.195,21.34
1520,Delhi_North,two_wheeler,Monsoon,0.076,0.217,11.54,35.2,50.0,0.212,18.49
1521,Bengaluru_Urban,three_wheeler,Normal,0.41,0.451,8.6,27.0,149.0,0.348,28.68
1522,Chennai_Urban,two_wheeler,Normal,0.546,0.338,1.68,26.5,70.0,0.338,23.52
1523,Chennai_Urban,car,Summer,0.182,0.39,3.14,33.0,69.0,0.245,29.7
1524,Bengaluru_Urban,three_wheeler,Normal,0.153,0.382,0.52,20.5,69.0,0.224,22.77
1525,Chennai_Urban,car,Winter,0.143,0.22,2.62,29.9,119.0,0.197,26.84
1526,Bengaluru_Urban,car,Normal,0.339,0.581,3.07,22.0,109.0,0.33,34.82
1527,Bengaluru_Urban,car,Monsoon,0.237,0.338,35.8,21.5,144.0,0.382,37.91
1528,Delhi_North,two_wheeler,Monsoon,0.526,0.195,31.52,37.2,50.0,0.423,26.92
1529,Delhi_South,three_wheeler,Monsoon,0.296,0.086,48.76,35.7,50.0,0.401,31.25
1530,Delhi_South,three_wheeler,Winter,0.236,0.157,0.0,6.6,407.0,0.256,24.27
1531,Chennai_Urban,three_wheeler,Monsoon,0.239,0.074,42.08,31.4,109.0,0.355,29.04
1532,Delhi_North,two_wheeler,Monsoon,0.06,0.313,18.7,28.9,50.0,0.255,20.22
1533,Delhi_North,two_wheeler,Monsoon,0.128,0.046,5.11,36.5,50.0,0.168,16.72
1534,Delhi_North,car,Winter,0.346,0.393,0.0,18.9,266.0,0.282,31.94
1535,Bengaluru_Urban,car,Normal,0.043,0.533,11.49,25.6,121.0,0.266,30.94
1536,Delhi_South,car,Summer,0.238,0.505,0.77,47.4,50.0,0.383,37.98
1537,Bengaluru_Urban,two_wheeler,Normal,0.27,0.331,12.04,24.9,88.0,0.295,21.82
1538,Chennai_Urban,three_wheeler,Summer,0.301,0.091,1.63,27.7,115.0,0.215,22.32
1539,Chennai_Urban,two_wheeler,Monsoon,0.013,0.201,8.59,25.8,116.0,0.178,17.13
1540,Delhi_North,three_wheeler,Normal,0.436,0.236,0.0,29.4,167.0,0.278,25.34
1541,Delhi_South,three_wheeler,Monsoon,0.847,0.174,9.59,28.7,50.0,0.427,32.51
1542,Bengaluru_Urban,three_wheeler,Winter,0.208,0.424,6.22,29.7,96.0,0.272,25.06
1543,Chennai_Urban,car,Winter,0.227,0.739,0.9,28.6,80.0,0.319,34.17
1544,Delhi_North,two_wheeler,Winter,0.11,0.424,0.0,18.3,400.0,0.268,20.71
1545,Delhi_South,three_wheeler,Normal,0.181,0.165,0.0,26.1,225.0,0.187,20.98
1546,Delhi_South,three_wheeler,Summer,0.169,0.238,0.12,46.4,50.0,0.286,25.72
1547,Delhi_South,car,Normal,0.464,0.149,0.0,26.0,170.0,0.269,31.14
1548,Delhi_North,car,Winter,0.154,0.281,0.0,8.9,359.0,0.232,28.91
1549,Chennai_Urban,car,Normal,0.253,0.087,4.02,30.6,49.0,0.209,27.56
1550,Chennai_Urban,three_wheeler,Summer,0.649,0.339,3.31,34.7,45.0,0.376,30.04
1551,Delhi_North,three_wheeler,Monsoon,0.404,0.364,9.25,31.5,50.0,0.331,27.89
1552,Chennai_Urban,three_wheeler,Winter,0.609,0.226,6.26,34.7,114.0,0.353,28.94
1553,Delhi_North,three_wheeler,Normal,0.332,0.061,0.0,23.9,199.0,0.212,22.17
1554,Bengaluru_Urban,car,Normal,0.339,0.083,1.12,29.7,87.0,0.223,28.37
1555,Delhi_North,three_wheeler,Monsoon,0.047,0.227,44.28,36.1,50.0,0.337,28.16
1556,Delhi_North,car,Normal,0.225,0.402,0.0,24.3,235.0,0.248,29.88
1557,Delhi_North,car,Monsoon,0.411,0.137,78.19,37.0,50.0,0.563,48.81
1558,Chennai_Urban,car,Normal,0.213,0.124,17.11,33.0,61.0,0.257,30.43
1559,Delhi_North,car,Summer,0.138,0.428,0.02,42.6,50.0,0.239,29.36
1560,Chennai_Urban,two_wheeler,Normal,0.238,0.67,2.2,26.5,96.0,0.314,22.57
1561,Chennai_Urban,two_wheeler,Monsoon,0.306,0.055,18.51,27.7,86.0,0.277,21.07
1562,Bengaluru_Urban,car,Winter,0.181,0.233,15.42,23.8,125.0,0.262,30.74
